rho,t_sweep,t_scaled,A_COM_MSD_mean,A_COM_MSD_sem,B_COM_MSD_mean,B_COM_MSD_sem,Full_COM_MSD_mean,Full_COM_MSD_sem
1.000000000000000000e+00,1.610000000000000000e+02,1.609999999999999973e-02,4.841496128533151477e+00,1.143298652352925902e-02,4.820900423785222877e+00,1.068873034869116494e-02,2.641319644537803768e+00,6.062574236869117464e-03
1.000000000000000000e+00,1.640000000000000000e+02,1.640000000000000138e-02,4.927582373748908395e+00,1.175687473884243044e-02,4.906304749771666529e+00,1.097769222651727786e-02,2.690667292454801185e+00,6.236074371148406584e-03
1.000000000000000000e+00,1.670000000000000000e+02,1.669999999999999957e-02,5.013463727276300297e+00,1.208904178975592908e-02,4.991643255371149834e+00,1.126369727970268249e-02,2.739970344880879427e+00,6.413120862990183239e-03
1.000000000000000000e+00,1.700000000000000000e+02,1.700000000000000122e-02,5.099211388967688663e+00,1.243611011079922071e-02,5.076934717545069198e+00,1.155574758060277235e-02,2.789251458161315256e+00,6.598845545400142468e-03
1.000000000000000000e+00,1.730000000000000000e+02,1.729999999999999941e-02,5.184883124253397924e+00,1.278442473797246001e-02,5.162162273730825035e+00,1.184486022903307248e-02,2.838540503820712324e+00,6.785188353401432407e-03
1.000000000000000000e+00,1.760000000000000000e+02,1.760000000000000106e-02,5.270432507703733727e+00,1.313258278058118678e-02,5.247327991667236624e+00,1.213973331866413999e-02,2.887831661862835464e+00,6.973465952830687486e-03
1.000000000000000000e+00,1.790000000000000000e+02,1.789999999999999925e-02,5.355805502073693880e+00,1.348323779549158788e-02,5.332458132557235331e+00,1.243846932759011016e-02,2.937133698477806032e+00,7.164171418097571749e-03
1.000000000000000000e+00,1.820000000000000000e+02,1.820000000000000090e-02,5.440958053732199318e+00,1.384018717319238610e-02,5.417430575492126366e+00,1.274245719580361334e-02,2.986405138652204361e+00,7.354832384729330375e-03
1.000000000000000000e+00,1.850000000000000000e+02,1.849999999999999908e-02,5.526019831714034325e+00,1.420180307171272673e-02,5.502266736915450096e+00,1.304624014358073472e-02,3.035700084495595696e+00,7.545649087345035477e-03
1.000000000000000000e+00,1.880000000000000000e+02,1.880000000000000074e-02,5.610976572162506670e+00,1.456364897389726340e-02,5.586951443441172671e+00,1.334954721408910215e-02,3.085002179336033823e+00,7.739233955562800638e-03
1.000000000000000000e+00,1.920000000000000000e+02,1.919999999999999832e-02,5.724087607339327199e+00,1.505241116686192870e-02,5.699699228364434767e+00,1.376370793411006190e-02,3.150756212794866506e+00,8.001068482139857621e-03
1.000000000000000000e+00,1.950000000000000000e+02,1.949999999999999997e-02,5.808826136173178334e+00,1.541813850169503931e-02,5.784090323167673908e+00,1.408066514178463527e-02,3.200068191267218420e+00,8.198244345837397279e-03
1.000000000000000000e+00,1.990000000000000000e+02,1.990000000000000102e-02,5.921630566196873779e+00,1.589962679213276567e-02,5.896527237637027241e+00,1.451401630588733047e-02,3.265861294354306388e+00,8.458227337716122882e-03
1.000000000000000000e+00,2.020000000000000000e+02,2.019999999999999921e-02,6.006113664493815563e+00,1.626206381802261514e-02,5.980731569705169726e+00,1.484819988628531019e-02,3.315229527486798666e+00,8.655660960066549614e-03
1.000000000000000000e+00,2.060000000000000000e+02,2.060000000000000026e-02,6.118620108879347264e+00,1.675116856433307017e-02,6.092838231144705574e+00,1.530635584663113738e-02,3.381062899589419413e+00,8.926650328141398985e-03
1.000000000000000000e+00,2.090000000000000000e+02,2.089999999999999844e-02,6.202937483096742532e+00,1.711668813570975042e-02,6.176796473377632601e+00,1.565304467080231091e-02,3.430447538008422725e+00,9.135876751045246200e-03
1.000000000000000000e+00,2.130000000000000000e+02,2.129999999999999949e-02,6.315337187463268442e+00,1.760498334709038187e-02,6.288607714585788599e+00,1.610840800986023530e-02,3.496362572034410032e+00,9.412647571308701416e-03
1.000000000000000000e+00,2.170000000000000000e+02,2.170000000000000054e-02,6.427521003921648379e+00,1.810862045208647825e-02,6.400286381541662628e+00,1.656504455473914103e-02,3.562270310785363492e+00,9.692136958440015354e-03
1.000000000000000000e+00,2.200000000000000000e+02,2.199999999999999872e-02,6.511511537411525552e+00,1.849005346591258564e-02,6.483980391258153730e+00,1.690281029964668322e-02,3.611693910589619971e+00,9.903880681125706506e-03
1.000000000000000000e+00,2.240000000000000000e+02,2.239999999999999977e-02,6.623387747493024946e+00,1.900500044285464984e-02,6.595563151916462807e+00,1.734447021218874646e-02,3.677656652931491799e+00,1.018880490500321916e-02
1.000000000000000000e+00,2.280000000000000000e+02,2.280000000000000082e-02,6.735164923588879304e+00,1.952289129108785576e-02,6.707096950039897365e+00,1.777888638211314737e-02,3.743646339012107305e+00,1.047605731348851162e-02
1.000000000000000000e+00,2.320000000000000000e+02,2.319999999999999840e-02,6.846799472234270212e+00,2.003547601394206623e-02,6.818483491564392374e+00,1.820688973226444393e-02,3.809672728515029139e+00,1.076150185085403450e-02
1.000000000000000000e+00,2.360000000000000000e+02,2.359999999999999945e-02,6.958211185182539005e+00,2.054970591217385525e-02,6.929713245070558081e+00,1.863586615733021229e-02,3.875724940703414223e+00,1.104916962944673883e-02
1.000000000000000000e+00,2.410000000000000000e+02,2.409999999999999989e-02,7.097191051779534909e+00,2.120514219347855583e-02,7.068423090710945544e+00,1.918769015479066670e-02,3.958264157603825772e+00,1.140847893669382287e-02
1.000000000000000000e+00,2.450000000000000000e+02,2.450000000000000094e-02,7.208101277759762837e+00,2.173567876557722794e-02,7.179230452522851635e+00,1.963922719225639352e-02,4.024256271919625760e+00,1.169857022691227384e-02
1.000000000000000000e+00,2.490000000000000000e+02,2.489999999999999852e-02,7.318774642121630869e+00,2.227873593286580287e-02,7.289779239817479883e+00,2.009644135378784585e-02,4.090197550688714934e+00,1.199740818327625982e-02
1.000000000000000000e+00,2.540000000000000000e+02,2.539999999999999897e-02,7.456836496366602063e+00,2.296677937689753368e-02,7.427631965679257320e+00,2.066577152289372776e-02,4.172642685746111191e+00,1.237437144308623817e-02
1.000000000000000000e+00,2.580000000000000000e+02,2.580000000000000002e-02,7.567165644088077237e+00,2.352418947062661497e-02,7.537630224556722602e+00,2.111188308883404918e-02,4.238588810608830748e+00,1.267722328499227592e-02
1.000000000000000000e+00,2.630000000000000000e+02,2.630000000000000046e-02,7.704837464594789687e+00,2.421743607575986210e-02,7.674857501488419054e+00,2.168965193146505516e-02,4.321032007327012536e+00,1.306345179212719740e-02
1.000000000000000000e+00,2.670000000000000000e+02,2.670000000000000151e-02,7.814797720404096815e+00,2.477143155237091290e-02,7.784516275614769221e+00,2.215989425401081528e-02,4.386976861687973184e+00,1.337663193626338967e-02
1.000000000000000000e+00,2.720000000000000000e+02,2.719999999999999848e-02,7.951956916607660020e+00,2.547212193075255177e-02,7.921253748354858182e+00,2.276559676536278609e-02,4.469371212818042949e+00,1.377284010314727344e-02
1.000000000000000000e+00,2.770000000000000000e+02,2.769999999999999893e-02,8.088893771156577372e+00,2.617513252795315021e-02,8.057836101782038796e+00,2.338147707655276186e-02,4.551830305936174881e+00,1.417257070902024421e-02
1.000000000000000000e+00,2.820000000000000000e+02,2.819999999999999937e-02,8.225524540239462112e+00,2.690650087125586246e-02,8.194326890154840726e+00,2.400426650326247663e-02,4.634338994380900800e+00,1.458137345425407350e-02
1.000000000000000000e+00,2.870000000000000000e+02,2.869999999999999982e-02,8.361868074086418190e+00,2.764371010453463978e-02,8.330614109770674958e+00,2.463306359735867312e-02,4.716841875469750534e+00,1.499337427565252713e-02
1.000000000000000000e+00,2.920000000000000000e+02,2.920000000000000026e-02,8.498060596171271186e+00,2.837134157276715446e-02,8.466640120802267688e+00,2.526538561061277346e-02,4.799383141750040771e+00,1.541299804493894386e-02
1.000000000000000000e+00,2.970000000000000000e+02,2.970000000000000070e-02,8.634061980788652946e+00,2.909858351158419246e-02,8.602287937806586626e+00,2.592056142270888694e-02,4.881869815835891302e+00,1.583974844071506238e-02
1.000000000000000000e+00,3.020000000000000000e+02,3.020000000000000115e-02,8.770000278941916250e+00,2.984139140047931821e-02,8.737573080501213951e+00,2.658707098887179779e-02,4.964349622667938000e+00,1.627152114308724751e-02
1.000000000000000000e+00,3.070000000000000000e+02,3.070000000000000159e-02,8.905729032485897534e+00,3.058542842233446038e-02,8.872514776763416933e+00,2.724502149954862243e-02,5.046800439462798771e+00,1.670589188455629329e-02
1.000000000000000000e+00,3.130000000000000000e+02,3.130000000000000143e-02,9.068028583796735376e+00,3.149483688707291340e-02,9.034135268710610234e+00,2.804083058643590948e-02,5.145693213295218449e+00,1.722924103756466249e-02
1.000000000000000000e+00,3.180000000000000000e+02,3.180000000000000188e-02,9.203038187482269095e+00,3.225461729471304495e-02,9.168455670314919814e+00,2.870035474084960819e-02,5.228053859005899362e+00,1.767521660540121581e-02
1.000000000000000000e+00,3.240000000000000000e+02,3.239999999999999825e-02,9.364804787623937088e+00,3.315480694901160041e-02,9.329278815909413325e+00,2.951546472189427520e-02,5.326834005792949966e+00,1.821934688967164970e-02
1.000000000000000000e+00,3.290000000000000000e+02,3.289999999999999869e-02,9.499387662344542349e+00,3.390875614833835372e-02,9.463029913993407760e+00,3.020612725134856277e-02,5.409164633510004094e+00,1.867899076646888090e-02
1.000000000000000000e+00,3.350000000000000000e+02,3.350000000000000200e-02,9.660400775820654928e+00,3.482044360922221388e-02,9.623492172657094557e+00,3.105757804791680135e-02,5.508013244269650777e+00,1.922563791773078401e-02
1.000000000000000000e+00,3.410000000000000000e+02,3.409999999999999837e-02,9.820950213897258863e+00,3.572526275260616557e-02,9.783753015785865870e+00,3.190687756021641508e-02,5.606953949670448800e+00,1.976877542985303396e-02
1.000000000000000000e+00,3.470000000000000000e+02,3.470000000000000168e-02,9.981154549568781675e+00,3.662285882976996920e-02,9.943847127053851764e+00,3.276312512268882843e-02,5.705945824588688708e+00,2.030838313743640530e-02
1.000000000000000000e+00,3.530000000000000000e+02,3.529999999999999805e-02,1.014099911260880305e+01,3.753126858035153030e-02,1.010362171795988040e+01,3.361911814981181912e-02,5.804968500909637008e+00,2.084902947845581125e-02
1.000000000000000000e+00,3.600000000000000000e+02,3.599999999999999728e-02,1.032703083852952375e+01,3.859939250028200652e-02,1.028950749838185352e+01,3.461991912224556683e-02,5.920518891641894044e+00,2.147442582138927789e-02
1.000000000000000000e+00,3.660000000000000000e+02,3.660000000000000059e-02,1.048602941572632119e+01,3.948666483151973966e-02,1.044851932558596985e+01,3.547412631732869970e-02,6.019601520379826098e+00,2.201095815305333797e-02
1.000000000000000000e+00,3.720000000000000000e+02,3.719999999999999696e-02,1.064477489872666105e+01,4.036994704386946686e-02,1.060738880020822705e+01,3.632488045014144185e-02,6.118749193942385034e+00,2.254596972313271594e-02
1.000000000000000000e+00,3.790000000000000000e+02,3.790000000000000313e-02,1.082959289208145925e+01,4.138529837757690122e-02,1.079244673430441104e+01,3.730698424542656932e-02,6.234405153975110636e+00,2.317270137881837638e-02
1.000000000000000000e+00,3.860000000000000000e+02,3.860000000000000236e-02,1.101385347099104450e+01,4.236362141021095262e-02,1.097697511564704342e+01,3.825230183422580199e-02,6.349993480762923248e+00,2.379380961360879482e-02
1.000000000000000000e+00,3.920000000000000000e+02,3.919999999999999873e-02,1.117134858035238487e+01,4.317825624490657932e-02,1.113477136273934320e+01,3.903983097199852786e-02,6.449060630947212935e+00,2.432026972082410726e-02
1.000000000000000000e+00,3.990000000000000000e+02,3.989999999999999797e-02,1.135483912452868260e+01,4.410622818655120236e-02,1.131858286337820196e+01,3.992911150783256397e-02,6.564614791054053988e+00,2.493936586522633309e-02
1.000000000000000000e+00,4.060000000000000000e+02,4.059999999999999720e-02,1.153835254198781435e+01,4.502991074930486060e-02,1.150191481861257969e+01,4.081233276009836597e-02,6.680220581909386723e+00,2.556121905299778632e-02
1.000000000000000000e+00,4.130000000000000000e+02,4.130000000000000338e-02,1.172145039243870279e+01,4.597903935635053868e-02,1.168503738397586389e+01,4.171863535376850451e-02,6.795887779554871777e+00,2.619236180427509525e-02
1.000000000000000000e+00,4.210000000000000000e+02,4.209999999999999853e-02,1.193030325372086331e+01,4.708018401022144583e-02,1.189385032340880066e+01,4.275702540809088459e-02,6.928202463635317443e+00,2.691518987568540869e-02
1.000000000000000000e+00,4.280000000000000000e+02,4.279999999999999777e-02,1.211282070826101886e+01,4.806848370074717769e-02,1.207626504864994033e+01,4.365926574469373989e-02,7.044058041650247404e+00,2.754593369069314665e-02
1.000000000000000000e+00,4.360000000000000000e+02,4.359999999999999987e-02,1.232073003911682285e+01,4.919646378498251232e-02,1.228449035171165882e+01,4.468852639645332775e-02,7.176476711505724637e+00,2.826514421816715347e-02
1.000000000000000000e+00,4.430000000000000000e+02,4.429999999999999910e-02,1.250200066973680357e+01,5.014657152908486015e-02,1.246620166069179980e+01,4.557070326011304628e-02,7.292283225592024465e+00,2.887637341683202408e-02
1.000000000000000000e+00,4.510000000000000000e+02,4.510000000000000120e-02,1.270862132850710324e+01,5.122137608991080698e-02,1.267337928566317551e+01,4.658309183748603199e-02,7.424663156897172378e+00,2.956638258339588238e-02
1.000000000000000000e+00,4.590000000000000000e+02,4.590000000000000330e-02,1.291486345711124528e+01,5.234428634187054952e-02,1.288007960223885640e+01,4.760936466781949539e-02,7.557034192350852386e+00,3.026358578205857325e-02
1.000000000000000000e+00,4.670000000000000000e+02,4.669999999999999846e-02,1.312049894409186024e+01,5.347004893791078295e-02,1.308662685845013840e+01,4.865551325753307566e-02,7.689406544620181805e+00,3.097231557528805010e-02
1.000000000000000000e+00,4.750000000000000000e+02,4.750000000000000056e-02,1.332547258141551616e+01,5.460808786108448803e-02,1.329299161286877506e+01,4.969432812164976260e-02,7.821917236189472433e+00,3.168936664498078759e-02
1.000000000000000000e+00,4.840000000000000000e+02,4.839999999999999858e-02,1.355542339798984663e+01,5.591788065786688217e-02,1.352486904342423912e+01,5.087376047341755220e-02,7.971026692720900364e+00,3.248936504219581550e-02
1.000000000000000000e+00,4.920000000000000000e+02,4.920000000000000068e-02,1.375958011667369618e+01,5.710474573738135579e-02,1.373086727243843796e+01,5.193491093148296794e-02,8.103582879043381482e+00,3.321417707892197063e-02
1.000000000000000000e+00,5.010000000000000000e+02,5.009999999999999870e-02,1.398879682615580755e+01,5.840900616080677704e-02,1.396204233279962637e+01,5.313286521544759167e-02,8.252800642515484952e+00,3.404611650190693395e-02
1.000000000000000000e+00,5.100000000000000000e+02,5.099999999999999672e-02,1.421701442434904905e+01,5.970908594190684621e-02,1.419249729516736203e+01,5.431436476347082515e-02,8.401989271403532911e+00,3.488214711812812757e-02
1.000000000000000000e+00,5.190000000000000000e+02,5.190000000000000169e-02,1.444482890920677676e+01,6.098643207057673210e-02,1.442279648370012879e+01,5.550560285559906493e-02,8.551391087188585871e+00,3.572461205105653681e-02
1.000000000000000000e+00,5.280000000000000000e+02,5.279999999999999971e-02,1.467211229533967298e+01,6.226674891497859660e-02,1.465280896526712873e+01,5.669276775924129985e-02,8.700938400916317761e+00,3.656739712257291164e-02
1.000000000000000000e+00,5.370000000000000000e+02,5.369999999999999774e-02,1.489909310665351150e+01,6.353505454637700667e-02,1.488232470662098628e+01,5.789960667809153361e-02,8.850722330253880443e+00,3.740103017392829021e-02
1.000000000000000000e+00,5.470000000000000000e+02,5.469999999999999862e-02,1.515079225755421000e+01,6.494645404171375813e-02,1.513666950199245598e+01,5.927303875925545723e-02,9.017168065960957435e+00,3.833562741260302525e-02
1.000000000000000000e+00,5.560000000000000000e+02,5.559999999999999665e-02,1.537669872326836895e+01,6.622480892847229517e-02,1.536487010408619192e+01,6.050122502979958516e-02,9.166849635273514707e+00,3.919073659884646232e-02
1.000000000000000000e+00,5.660000000000000000e+02,5.659999999999999754e-02,1.562673690973287144e+01,6.767160106791662855e-02,1.561774423654837385e+01,6.187067966801149815e-02,9.333161923365214108e+00,4.015817321350885483e-02
1.000000000000000000e+00,5.760000000000000000e+02,5.759999999999999842e-02,1.587592325064496457e+01,6.917853756531935905e-02,1.587012274968115477e+01,6.320216656707070002e-02,9.499358256729506067e+00,4.113697051463870852e-02
1.000000000000000000e+00,5.860000000000000000e+02,5.859999999999999931e-02,1.612458903028434065e+01,7.068161737728301253e-02,1.612184544252769314e+01,6.455612659109041807e-02,9.665377086347394453e+00,4.212901156961881832e-02
1.000000000000000000e+00,5.970000000000000000e+02,5.970000000000000306e-02,1.639734459066282568e+01,7.231949742294782602e-02,1.639765271912275324e+01,6.607446138062429697e-02,9.847916178206965299e+00,4.322162295405386490e-02
1.000000000000000000e+00,6.070000000000000000e+02,6.069999999999999701e-02,1.664420499330255865e+01,7.381228330129648019e-02,1.664793074436708409e+01,6.746416734233912083e-02,1.001371118390395587e+01,4.422984730033078377e-02
1.000000000000000000e+00,6.180000000000000000e+02,6.180000000000000077e-02,1.691445967174166043e+01,7.549763136251450013e-02,1.692308999653090140e+01,6.903426588096828187e-02,1.019615431935156202e+01,4.536126970799889135e-02
1.000000000000000000e+00,6.290000000000000000e+02,6.289999999999999758e-02,1.718435149720609445e+01,7.724746093833055605e-02,1.719754392374208862e+01,7.061712602858205567e-02,1.037878657235137148e+01,4.652251420950382493e-02
1.000000000000000000e+00,6.400000000000000000e+02,6.400000000000000133e-02,1.745306959146452641e+01,7.896758518429958240e-02,1.747063190252155351e+01,7.220741869839550353e-02,1.056117043960298219e+01,4.769128308286416096e-02
1.000000000000000000e+00,6.510000000000000000e+02,6.510000000000000508e-02,1.772103066409081862e+01,8.067010581535752345e-02,1.774238318305281581e+01,7.383453551333808706e-02,1.074324649326965364e+01,4.885770638831882229e-02
1.000000000000000000e+00,6.620000000000000000e+02,6.619999999999999496e-02,1.798807146724922035e+01,8.239762031119139685e-02,1.801265029652402916e+01,7.548550038576952448e-02,1.092525505110889483e+01,5.003830073306873155e-02
1.000000000000000000e+00,6.740000000000000000e+02,6.740000000000000158e-02,1.827858650248819572e+01,8.431798895400946514e-02,1.830662929789349391e+01,7.737635893198026305e-02,1.112399053811291338e+01,5.134837476058125988e-02
1.000000000000000000e+00,6.860000000000000000e+02,6.859999999999999432e-02,1.856836723027575786e+01,8.622944699266979485e-02,1.859982233517089867e+01,7.930046032165656567e-02,1.132258551957691139e+01,5.264968668623869197e-02
1.000000000000000000e+00,6.980000000000000000e+02,6.980000000000000093e-02,1.885726984097785675e+01,8.816436024169467534e-02,1.889198611543438489e+01,8.124067824614240874e-02,1.152116937301160959e+01,5.395531881421956888e-02
